"stkSym1","stkSym2","compInd","intraStkTimePeriod","interStkTimePeriod","timeInd","corVal"
"ALOT","LOGI",1,7,3,11,0.202716415241082
"ALOT","LOGI",1,7,3,12,-0.943307194034775
"ALOT","LOGI",1,7,3,13,-0.28234728757692
"ALOT","LOGI",1,7,3,14,0.136846654258011
"ALOT","LOGI",1,7,3,15,0.653003947084044
"ALOT","LOGI",1,7,3,16,-0.721597897089635
"ALOT","LOGI",1,7,3,17,-0.51082256356254
"ALOT","LOGI",1,7,3,18,0.569696588841021
"ALOT","LOGI",1,7,3,19,-0.699886700659776
"ALOT","LOGI",1,7,3,20,0.97843403754277
"ALOT","LOGI",1,7,3,21,0.614511123397267
"ALOT","LOGI",1,7,3,22,0.655281408164894
"ALOT","LOGI",1,7,3,23,0.478076915360931
"ALOT","LOGI",1,7,3,24,-0.907605631065484
"ALOT","LOGI",1,7,3,25,0.985508221640263
"ALOT","LOGI",1,7,3,26,0.696761112484323
"ALOT","LOGI",1,7,3,27,0.89281211375694
"ALOT","LOGI",1,7,3,28,0.890699721221651
"ALOT","LOGI",1,7,3,29,-0.473704752878978
"ALOT","LOGI",1,7,3,30,0.436279654390576
"ALOT","LOGI",1,7,3,31,0.531427605651861
"ALOT","MTCH",1,7,3,1,-0.231203386799707
"ALOT","MTCH",1,7,3,2,0.534931539822338
"ALOT","MTCH",1,7,3,3,-0.0665172679139866
"ALOT","MTCH",1,7,3,4,0.971281378969124
"ALOT","MTCH",1,7,3,5,0.563147893427761
"ALOT","MTCH",1,7,3,6,0.521355290126495
"ALOT","MTCH",1,7,3,7,-0.96153846153846
"ALOT","MTCH",1,7,3,8,0.451700084299102
"ALOT","MTCH",1,7,3,9,-0.153849484745634
"ALOT","MTCH",1,7,3,10,-0.609172208623418
"ALOT","MTCH",1,7,3,11,0.996959773899875
"ALOT","MTCH",1,7,3,12,-0.562069269681108
"ALOT","MTCH",1,7,3,13,-0.358876760744367
"ALOT","MTCH",1,7,3,14,0.177799040193411
"ALOT","MTCH",1,7,3,15,0.446383429674081
"ALOT","MTCH",1,7,3,16,0.421215602114863
"ALOT","MTCH",1,7,3,17,0.346089733209343
"ALOT","MTCH",1,7,3,18,-0.514349831770485
"ALOT","MTCH",1,7,3,19,-0.305546295058224
"ALOT","MTCH",1,7,3,20,-0.636191583959151
"ALOT","MTCH",1,7,3,21,0.0434636567591887
"ALOT","MTCH",1,7,3,22,-0.293019222553408
"ALOT","MTCH",1,7,3,23,-0.605925588756963
"ALOT","MTCH",1,7,3,24,-0.641266922292847
"ALOT","MTCH",1,7,3,25,-0.533908963791467
"ALOT","MTCH",1,7,3,26,-0.266820767341606
"ALOT","MTCH",1,7,3,27,-0.720912647911524
"ALOT","MTCH",1,7,3,28,0.802246231049491
"ALOT","MTCH",1,7,3,29,-0.231641268841973
"ALOT","MTCH",1,7,3,30,0.869487988483662
"ALOT","MTCH",1,7,3,31,0.735562192114198
"ALOT","MITK",1,7,3,1,-0.0709459491504062
"ALOT","MITK",1,7,3,2,0.839254327416282
"ALOT","MITK",1,7,3,3,-0.670605526255681
"ALOT","MITK",1,7,3,4,0.431314606323713
"ALOT","MITK",1,7,3,5,0.144001222546178
"ALOT","MITK",1,7,3,6,-0.827317466897164
"ALOT","MITK",1,7,3,7,-0.816496580927724
"ALOT","MITK",1,7,3,8,0.107443061870051
"ALOT","MITK",1,7,3,9,-0.952398812047823
"ALOT","MITK",1,7,3,10,0.160945400089721
"ALOT","MITK",1,7,3,11,0.446723929770877
"ALOT","MITK",1,7,3,12,-0.780967433419621
"ALOT","MITK",1,7,3,13,0.452768249147297
"ALOT","MITK",1,7,3,14,0.133008597621095
"ALOT","MITK",1,7,3,15,0.348927153613546
"ALOT","MITK",1,7,3,16,0.382359556450938
"ALOT","MITK",1,7,3,17,0.512271764055416
"ALOT","MITK",1,7,3,18,0.542139318057363
"ALOT","MITK",1,7,3,19,-0.790433332862748
"ALOT","MITK",1,7,3,20,-0.349650524126527
"ALOT","MITK",1,7,3,21,0.798595706249928
"ALOT","MITK",1,7,3,22,0
"ALOT","MITK",1,7,3,23,0.434267707315091
"ALOT","MITK",1,7,3,24,0.723204913828558
"ALOT","MITK",1,7,3,25,-0.403369272721858
"ALOT","MITK",1,7,3,26,-0.394560427006565
"ALOT","MITK",1,7,3,27,-0.804091532665687
"ALOT","MITK",1,7,3,28,0.863969667834318
"ALOT","MITK",1,7,3,29,0.537037037037034
"ALOT","MITK",1,7,3,30,0.684391951856081
"ALOT","MITK",1,7,3,31,0.265394554595348
"ALOT","MODN",1,7,3,1,0.335148573468039
"ALOT","MODN",1,7,3,2,-0.140028008402798
"ALOT","MODN",1,7,3,3,-0.0636027314143503
"ALOT","MODN",1,7,3,4,-0.31552474502965
"ALOT","MODN",1,7,3,5,0.914659120760048
"ALOT","MODN",1,7,3,6,0.169188242045993
"ALOT","MODN",1,7,3,7,-0.552344770738997
"ALOT","MODN",1,7,3,8,0.884651736929385
"ALOT","MODN",1,7,3,9,-0.162937633978072
"ALOT","MODN",1,7,3,10,0.637792804143282
"ALOT","MODN",1,7,3,11,-0.878159142334017
"ALOT","MODN",1,7,3,12,0.64218736028014
"ALOT","MODN",1,7,3,13,0.763978694042465
"ALOT","MODN",1,7,3,14,-1.39618556416458e-15
"ALOT","MODN",1,7,3,15,0.169908251199319
"ALOT","MODN",1,7,3,16,0.838870492807858
"ALOT","MODN",1,7,3,17,-0.958372715006833
"ALOT","MODN",1,7,3,18,-0.435904418691622
"ALOT","MODN",1,7,3,19,-0.756274238781999
"ALOT","MODN",1,7,3,20,0.968581445082425
"ALOT","MODN",1,7,3,21,0.298807152333595
"ALOT","MODN",1,7,3,22,0.172516389835589
"ALOT","MODN",1,7,3,23,-0.408248290463863
"ALOT","MODN",1,7,3,24,0.0310352208225885
"ALOT","MODN",1,7,3,25,-0.953401277256067
"ALOT","MODN",1,7,3,26,0.695511098542596
"ALOT","MODN",1,7,3,27,-0.67295965174347
"ALOT","MODN",1,7,3,28,0.93653429001878
"ALOT","MODN",1,7,3,29,0.0396525792859088
"ALOT","MODN",1,7,3,30,0.293480737594316
"ALOT","MODN",1,7,3,31,-0.535421427622205
"ALOT","MOXC",1,7,3,1,-0.0605812473835037
"ALOT","MOXC",1,7,3,2,-0.350240875963627
"ALOT","MOXC",1,7,3,3,0.205790924011973
"ALOT","MOXC",1,7,3,4,-0.598670639374732
"ALOT","MOXC",1,7,3,5,-0.0085588963432773
"ALOT","MOXC",1,7,3,6,-0.0995083752331336
"ALOT","MOXC",1,7,3,7,-3.02165587223736e-15
"ALOT","MOXC",1,7,3,8,0.250000000000002
"ALOT","MOXC",1,7,3,9,0.611584784601343
"ALOT","MOXC",1,7,3,10,-0.0068394290628161
"ALOT","MOXC",1,7,3,11,-0.252781012990464
"ALOT","MOXC",1,7,3,12,-0.972023950355614
"ALOT","MOXC",1,7,3,13,-0.715846232219264
"ALOT","MOXC",1,7,3,14,-0.163830677217497
"ALOT","MOXC",1,7,3,15,-0.087296095287276
"ALOT","MOXC",1,7,3,16,0.770106963526689
"ALOT","MOXC",1,7,3,17,0.393123299328099
"ALOT","MOXC",1,7,3,18,-0.0907031810390192
"ALOT","MOXC",1,7,3,19,-0.612300098274752
"ALOT","MOXC",1,7,3,20,0.160901427886589
"ALOT","MOXC",1,7,3,21,-0.838239603353161
"ALOT","MOXC",1,7,3,22,-0.121987509118567
"ALOT","MOXC",1,7,3,23,0.657718675921011
"ALOT","MOXC",1,7,3,24,-0.183569330824783
"ALOT","MOXC",1,7,3,25,-0.372173270311723
"ALOT","MOXC",1,7,3,26,-0.781919027040168
"ALOT","MOXC",1,7,3,27,-0.755854171900263
"ALOT","MOXC",1,7,3,28,-0.305647798937657
"ALOT","MOXC",1,7,3,29,-0.647008323017481
"ALOT","MOXC",1,7,3,30,0.932455359374537
"ALOT","MOXC",1,7,3,31,-0.769937461671631
"ALOT","NICE",1,7,3,1,0.446693373391442
"ALOT","NICE",1,7,3,2,0.029965320227154
"ALOT","NICE",1,7,3,3,0.163997792640745
"ALOT","NICE",1,7,3,4,0.379825054292861
"ALOT","NICE",1,7,3,5,0.672115787121979
"ALOT","NICE",1,7,3,6,0.0330962995207054
"ALOT","NICE",1,7,3,7,0.75452041694693
"ALOT","NICE",1,7,3,8,0.0886412709305489
"ALOT","NICE",1,7,3,9,0.971329037310394
"ALOT","NICE",1,7,3,10,-0.308555193250417
"ALOT","NICE",1,7,3,11,0.22164229615153
"ALOT","NICE",1,7,3,12,-0.913446378509205
"ALOT","NICE",1,7,3,13,-0.193169975116829
"ALOT","NICE",1,7,3,14,0.113252434509552
"ALOT","NICE",1,7,3,15,0.477218783638295
"ALOT","NICE",1,7,3,16,-0.977624691918277
"ALOT","NICE",1,7,3,17,0.0429737492001174
"ALOT","NICE",1,7,3,18,-0.936555480678266
"ALOT","NICE",1,7,3,19,-0.474707601038512
"ALOT","NICE",1,7,3,20,-0.958594909427312
"ALOT","NICE",1,7,3,21,0.961642030908537
"ALOT","NICE",1,7,3,22,-0.882545698110818
"ALOT","NICE",1,7,3,23,-0.411928794175908
"ALOT","NICE",1,7,3,24,-0.797798376594622
"ALOT","NICE",1,7,3,25,0.415179839167395
"ALOT","NICE",1,7,3,26,0.530584375500928
"ALOT","NICE",1,7,3,27,-0.162887569499307
"ALOT","NICE",1,7,3,28,0.494057366098018
"ALOT","NICE",1,7,3,29,0.556924279772796
"ALOT","NICE",1,7,3,30,0.245610499612085
"ALOT","NICE",1,7,3,31,-0.183561004032793
"ALOT","OMCL",1,7,3,1,0.758654969016011
"ALOT","OMCL",1,7,3,2,0.525267314044426
"ALOT","OMCL",1,7,3,3,0.891781159140722
"ALOT","OMCL",1,7,3,4,-0.56330881760352
"ALOT","OMCL",1,7,3,5,0.693137532912174
"ALOT","OMCL",1,7,3,6,0.379408312228616
"ALOT","OMCL",1,7,3,7,-0.227368169121284
"ALOT","OMCL",1,7,3,8,0.914137926216908
"ALOT","OMCL",1,7,3,9,-0.422092899026541
"ALOT","OMCL",1,7,3,10,0.774973233148471
"ALOT","OMCL",1,7,3,11,0.373038680088131
"ALOT","OMCL",1,7,3,12,-0.805011841102913
"ALOT","OMCL",1,7,3,13,-0.270474325425525
"ALOT","OMCL",1,7,3,14,-0.922363011265256
"ALOT","OMCL",1,7,3,15,0.489105207735287
"ALOT","OMCL",1,7,3,16,0.967340923389606
"ALOT","OMCL",1,7,3,17,0.382036017547843
"ALOT","OMCL",1,7,3,18,-0.134548252581046
"ALOT","OMCL",1,7,3,19,-0.79190754963598
"ALOT","OMCL",1,7,3,20,-0.863749633110294
"ALOT","OMCL",1,7,3,21,-0.490319561512842
"ALOT","OMCL",1,7,3,22,0.526719318913201
"ALOT","OMCL",1,7,3,23,0.297923264303505
"ALOT","OMCL",1,7,3,24,-0.853049313263995
"ALOT","OMCL",1,7,3,25,0.88043915648275
"ALOT","OMCL",1,7,3,26,0.821905466156796
"ALOT","OMCL",1,7,3,27,-0.386566892353897
"ALOT","OMCL",1,7,3,28,-0.82503478935975
"ALOT","OMCL",1,7,3,29,0.0088540657908476
"ALOT","OMCL",1,7,3,30,-0.170259458193034
"ALOT","OMCL",1,7,3,31,-0.760666065373589
"ALOT","PANW",1,7,3,1,-0.561839540704924
"ALOT","PANW",1,7,3,2,-0.0593900144729376
"ALOT","PANW",1,7,3,3,0.224637153467705
"ALOT","PANW",1,7,3,4,0.821302875141737
"ALOT","PANW",1,7,3,5,0.741944100215558
"ALOT","PANW",1,7,3,6,0.20163604629761
"ALOT","PANW",1,7,3,7,-0.82616943247409
"ALOT","PANW",1,7,3,8,-0.29704198911736
"ALOT","PANW",1,7,3,9,0.13332609102218
"ALOT","PANW",1,7,3,10,-0.581386634835321
"ALOT","PANW",1,7,3,11,-0.717666343524077
"ALOT","PANW",1,7,3,12,-0.793571983545547
"ALOT","PANW",1,7,3,13,0.0133804634290671
"ALOT","PANW",1,7,3,14,-0.830951456328814
"ALOT","PANW",1,7,3,15,0.133197187669599
"ALOT","PANW",1,7,3,16,0.164173253006827
"ALOT","PANW",1,7,3,17,0.896165003483222
"ALOT","PANW",1,7,3,18,0.755219476974445
"ALOT","PANW",1,7,3,19,-0.33398296844574
"ALOT","PANW",1,7,3,20,-0.952780802174378
"ALOT","PANW",1,7,3,21,0.101221984603548
"ALOT","PANW",1,7,3,22,0.669562601334006
"ALOT","PANW",1,7,3,23,0.0870088442939114
"ALOT","PANW",1,7,3,24,0.309680681639449
"ALOT","PANW",1,7,3,25,0.850001722179996
"ALOT","PANW",1,7,3,26,0.692855316735861
"ALOT","PANW",1,7,3,27,-0.510302666338393
"ALOT","PANW",1,7,3,28,0.843569232685061
"ALOT","PANW",1,7,3,29,-0.551580441550853
"ALOT","PANW",1,7,3,30,0.841919809723967
"ALOT","PANW",1,7,3,31,-0.787679837799572
"ALOT","PSDO",1,7,3,1,0.125134852216577
"ALOT","PSDO",1,7,3,2,0.161280999171147
"ALOT","PSDO",1,7,3,3,-0.104509952143743
"ALOT","PSDO",1,7,3,4,0.497417175760216
"ALOT","PSDO",1,7,3,5,0.813750569985245
"ALOT","PSDO",1,7,3,6,0.352799700457876
"ALOT","PSDO",1,7,3,7,-0.463237250783233
"ALOT","PSDO",1,7,3,8,0.781376434855813
"ALOT","PSDO",1,7,3,9,0.967010403789935
"ALOT","PSDO",1,7,3,10,-0.37494583852052
"ALOT","PSDO",1,7,3,11,-0.730959916244363
"ALOT","PSDO",1,7,3,12,-0.9090420488698
"ALOT","PSDO",1,7,3,13,-0.322950596651066
"ALOT","PSDO",1,7,3,14,0.79905983390448
"ALOT","PSDO",1,7,3,15,-0.287145668754061
"ALOT","PSDO",1,7,3,16,0.628748576983409
"ALOT","PSDO",1,7,3,17,-0.200835452768502
"ALOT","PSDO",1,7,3,18,-0.279247685708743
"ALOT","PSDO",1,7,3,19,-0.756274238782001
"ALOT","PSDO",1,7,3,20,-0.591514079002374
"ALOT","PSDO",1,7,3,21,-0.448291856375296
"ALOT","PSDO",1,7,3,22,0.735778730541924
"ALOT","PSDO",1,7,3,23,0.340835444722708
"ALOT","PSDO",1,7,3,24,-0.066073028130465
"ALOT","PSDO",1,7,3,25,-0.553312277056417
"ALOT","PSDO",1,7,3,26,-0.224459594850059
"ALOT","PSDO",1,7,3,27,-0.556716961152102
"ALOT","PSDO",1,7,3,28,-0.116588351766141
"ALOT","PSDO",1,7,3,29,-0.632175918227576
"ALOT","PSDO",1,7,3,30,0.744980350865479
"ALOT","PSDO",1,7,3,31,0.754524742806905
"ALOT","IPDN",1,7,3,1,0.689387550050667
"ALOT","IPDN",1,7,3,2,0.333263342081468
"ALOT","IPDN",1,7,3,3,0.922672714628036
"ALOT","IPDN",1,7,3,4,0.470940858998029
"ALOT","IPDN",1,7,3,5,-0.345402420726911
"ALOT","IPDN",1,7,3,6,0.202407425410684
"ALOT","IPDN",1,7,3,7,0.564030322226218
"ALOT","IPDN",1,7,3,8,0.798612820160419
"ALOT","IPDN",1,7,3,9,0.997985665780351
"ALOT","IPDN",1,7,3,10,-0.360798673773436
"ALOT","IPDN",1,7,3,11,-0.672582436799002
"ALOT","IPDN",1,7,3,12,-0.768720601789827
"ALOT","IPDN",1,7,3,13,0.60571801227352
"ALOT","IPDN",1,7,3,14,-0.81754839996577
"ALOT","IPDN",1,7,3,15,-0.615326674176512
"ALOT","IPDN",1,7,3,16,-0.738930912458885
"ALOT","IPDN",1,7,3,17,0.683147159897289
"ALOT","IPDN",1,7,3,18,0.773458831654088
"ALOT","IPDN",1,7,3,19,0.49687945834858
"ALOT","IPDN",1,7,3,20,-0.459969205423722
"ALOT","IPDN",1,7,3,21,0.193115097458169
"ALOT","IPDN",1,7,3,22,-0.233264926381822
"ALOT","IPDN",1,7,3,23,0.60668797548572
"ALOT","IPDN",1,7,3,24,0.484093451589863
"ALOT","IPDN",1,7,3,25,-0.788706284422888
"ALOT","IPDN",1,7,3,26,0.904534811337826
"ALOT","IPDN",1,7,3,27,-0.145758425222822
"ALOT","IPDN",1,7,3,28,-0.989090846609046
"ALOT","IPDN",1,7,3,29,0.603444073487226
"ALOT","IPDN",1,7,3,30,0.72731584696722
"ALOT","IPDN",1,7,3,31,0.0927290490994971
"ALOT","RDCM",1,7,3,1,-0.673750559655097
"ALOT","RDCM",1,7,3,2,0.444444444444446
"ALOT","RDCM",1,7,3,3,0.0534369828535824
"ALOT","RDCM",1,7,3,4,-0.75519037334966
"ALOT","RDCM",1,7,3,5,-0.720006112730909
"ALOT","RDCM",1,7,3,6,0.84208446100161
"ALOT","RDCM",1,7,3,7,0.215665546406879
"ALOT","RDCM",1,7,3,8,-0.489955934938867
"ALOT","RDCM",1,7,3,9,-0.630843462187407
"ALOT","RDCM",1,7,3,10,-0.693255750394965
"ALOT","RDCM",1,7,3,11,-0.891402787475654
"ALOT","RDCM",1,7,3,12,-0.92611685548125
"ALOT","RDCM",1,7,3,13,-0.0117445587917571
"ALOT","RDCM",1,7,3,14,0.651743934062285
"ALOT","RDCM",1,7,3,15,0.648911094649137
"ALOT","RDCM",1,7,3,16,-0.12780429685268
"ALOT","RDCM",1,7,3,17,0.29038160345625
"ALOT","RDCM",1,7,3,18,-0.44817678287762
"ALOT","RDCM",1,7,3,19,-0.690030955914786
"ALOT","RDCM",1,7,3,20,0.147919327111622
"ALOT","RDCM",1,7,3,21,-0.889522856721968
"ALOT","RDCM",1,7,3,22,-0.298807152333602
"ALOT","RDCM",1,7,3,23,-0.1363196353182
"ALOT","RDCM",1,7,3,24,0.326507997336549
"ALOT","RDCM",1,7,3,25,-0.980318021648096
"ALOT","RDCM",1,7,3,26,-0.676123445404096
"ALOT","RDCM",1,7,3,27,-0.79582242575422
"ALOT","RDCM",1,7,3,28,0.816843417835607
"ALOT","RDCM",1,7,3,29,0.365962527355703
"ALOT","RDCM",1,7,3,30,-0.753690971917541
"ALOT","RDCM",1,7,3,31,-0.535660173441127
"ALOT","RSYS",1,7,3,1,-0.223787773877929
"ALOT","RSYS",1,7,3,2,-0.426401432711225
"ALOT","RSYS",1,7,3,3,-0.683011606320809
"ALOT","RSYS",1,7,3,4,-0.610793808147331
"ALOT","RSYS",1,7,3,5,0.457576314998684
"ALOT","RSYS",1,7,3,6,0.0402911482012688
"ALOT","RSYS",1,7,3,7,0.900666419935815
"ALOT","RSYS",1,7,3,8,0.124038036151276
"ALOT","RSYS",1,7,3,9,0.0484165445769922
"ALOT","RSYS",1,7,3,10,-0.314994055743055
"ALOT","RSYS",1,7,3,11,-0.981086293152583
"ALOT","RSYS",1,7,3,12,-0.971371627287765
"ALOT","RSYS",1,7,3,13,-0.276628454409264
"ALOT","RSYS",1,7,3,14,0.297487909014917
"ALOT","RSYS",1,7,3,15,0.886856515434432
"ALOT","RSYS",1,7,3,16,-0.320896912380421
"ALOT","RSYS",1,7,3,17,-0.217097092428674
"ALOT","RSYS",1,7,3,18,0.894467757350982
"ALOT","RSYS",1,7,3,19,0.226634834324646
"ALOT","RSYS",1,7,3,20,0.871195750637101
"ALOT","RSYS",1,7,3,21,0.0906100470365934
"ALOT","RSYS",1,7,3,22,-0.31943828249997
"ALOT","RSYS",1,7,3,23,-0.490990253030983
"ALOT","RSYS",1,7,3,24,-0.820675004302292
"ALOT","RSYS",1,7,3,25,0.923747030838637
"ALOT","RSYS",1,7,3,26,0.822914117294113
"ALOT","RSYS",1,7,3,27,0.500025918108943
"ALOT","RSYS",1,7,3,28,0.53586705730514
"ALOT","RSYS",1,7,3,29,-0.152287477540401
"ALOT","RSYS",1,7,3,30,-0.748602455740503
"ALOT","RSYS",1,7,3,31,0.787953652774011
"ALOT","RHT",1,7,3,1,0.530783603543265
"ALOT","RHT",1,7,3,2,0.19274929862425
"ALOT","RHT",1,7,3,3,0.0334947701398956
"ALOT","RHT",1,7,3,4,0.917118317023932
"ALOT","RHT",1,7,3,5,0.989074903233033
"ALOT","RHT",1,7,3,6,0.497792402161835
"ALOT","RHT",1,7,3,7,-0.892292345188056
"ALOT","RHT",1,7,3,8,0.252607094678917
"ALOT","RHT",1,7,3,9,-0.433029962677981
"ALOT","RHT",1,7,3,10,-0.317842519075473
"ALOT","RHT",1,7,3,11,-0.8427326911516
"ALOT","RHT",1,7,3,12,-0.493235044372673
"ALOT","RHT",1,7,3,13,0.480151706222302
"ALOT","RHT",1,7,3,14,0.220336450396837
"ALOT","RHT",1,7,3,15,0.5767206802585
"ALOT","RHT",1,7,3,16,-0.187027967390163
"ALOT","RHT",1,7,3,17,-0.278501472737015
"ALOT","RHT",1,7,3,18,0.595550442684273
"ALOT","RHT",1,7,3,19,-0.124697425651669
"ALOT","RHT",1,7,3,20,-0.977039163446405
"ALOT","RHT",1,7,3,21,0.48533164566695
"ALOT","RHT",1,7,3,22,0.114631545796307
"ALOT","RHT",1,7,3,23,0.273583058991999
"ALOT","RHT",1,7,3,24,-0.517545553935304
"ALOT","RHT",1,7,3,25,-0.85891454043528
"ALOT","RHT",1,7,3,26,0.928189872588575
"ALOT","RHT",1,7,3,27,0.134540657618984
"ALOT","RHT",1,7,3,28,0.69292987725148
"ALOT","RHT",1,7,3,29,-0.64213681199886
"ALOT","RHT",1,7,3,30,0.637841878401971
"ALOT","RHT",1,7,3,31,-0.528765503346326
"ALOT","SABR",1,7,3,1,0.188144724223303
"ALOT","SABR",1,7,3,2,0.59499681097341
"ALOT","SABR",1,7,3,3,0.452004596246686
"ALOT","SABR",1,7,3,4,0.330331403896315
"ALOT","SABR",1,7,3,5,-0.730239471901999
"ALOT","SABR",1,7,3,6,0.168951470615482
"ALOT","SABR",1,7,3,7,0.726652920086791
"ALOT","SABR",1,7,3,8,-0.381655724863629
"ALOT","SABR",1,7,3,9,-0.782096851667092
"ALOT","SABR",1,7,3,10,-0.697150796116357
"ALOT","SABR",1,7,3,11,-0.444832957353953
"ALOT","SABR",1,7,3,12,-0.986788155902538
"ALOT","SABR",1,7,3,13,-0.333358742665079
"ALOT","SABR",1,7,3,14,0.687297199723123
"ALOT","SABR",1,7,3,15,-0.315674436168568
"ALOT","SABR",1,7,3,16,0.310573661852296
"ALOT","SABR",1,7,3,17,0.20854068689963
"ALOT","SABR",1,7,3,18,-0.838556651351044
"ALOT","SABR",1,7,3,19,-0.663627850456214
"ALOT","SABR",1,7,3,20,0.18298736983526
"ALOT","SABR",1,7,3,21,-0.377579384296905
"ALOT","SABR",1,7,3,22,0.390384509849971
"ALOT","SABR",1,7,3,23,-0.564932682866031
"ALOT","SABR",1,7,3,24,-0.4301014284723
"ALOT","SABR",1,7,3,25,0.672461799928011
"ALOT","SABR",1,7,3,26,0.305722454823493
"ALOT","SABR",1,7,3,27,-0.801387685344763
"ALOT","SABR",1,7,3,28,-0.865951936348559
"ALOT","SABR",1,7,3,29,0.598549308522609
"ALOT","SABR",1,7,3,30,0.97847275739521
"ALOT","SABR",1,7,3,31,0.741001756067596
"ALOT","SCSC",1,7,3,1,0.224343951671195
"ALOT","SCSC",1,7,3,2,0.429803891891861
"ALOT","SCSC",1,7,3,3,-0.251515770759595
"ALOT","SCSC",1,7,3,4,0.788511618050735
"ALOT","SCSC",1,7,3,5,0.551591691076975
"ALOT","SCSC",1,7,3,6,-0.348742916231458
"ALOT","SCSC",1,7,3,7,0.429355143078354
"ALOT","SCSC",1,7,3,8,-0.153721830702628
"ALOT","SCSC",1,7,3,9,-0.356633438684684
"ALOT","SCSC",1,7,3,10,-0.863923872181507
"ALOT","SCSC",1,7,3,11,-0.496213546166812
"ALOT","SCSC",1,7,3,12,-0.984754879089517
"ALOT","SCSC",1,7,3,13,0.0220082528598946
"ALOT","SCSC",1,7,3,14,0.0707992325404809
"ALOT","SCSC",1,7,3,15,0.765459897537313
"ALOT","SCSC",1,7,3,16,-0.0171473370324268
"ALOT","SCSC",1,7,3,17,-0.539377362563231
"ALOT","SCSC",1,7,3,18,0.260292956139008
"ALOT","SCSC",1,7,3,19,-0.798207457784928
"ALOT","SCSC",1,7,3,20,0.0813072312867819
"ALOT","SCSC",1,7,3,21,0.38840966641617
"ALOT","SCSC",1,7,3,22,-0.671190296996408
"ALOT","SCSC",1,7,3,23,-0.320256307610168
"ALOT","SCSC",1,7,3,24,0.756868564947903
"ALOT","SCSC",1,7,3,25,0.594083208581347
"ALOT","SCSC",1,7,3,26,-0.458242185965072
"ALOT","SCSC",1,7,3,27,0.852729597424078
"ALOT","SCSC",1,7,3,28,-0.152460631694146
"ALOT","SCSC",1,7,3,29,0.683606691469926
"ALOT","SCSC",1,7,3,30,-0.34754166543646
"ALOT","SCSC",1,7,3,31,-0.828084388143153
"ALOT","SIFY",1,7,3,1,-0.132280988815573
"ALOT","SIFY",1,7,3,2,-0.688247201611685
"ALOT","SIFY",1,7,3,3,0.915227315532785
"ALOT","SIFY",1,7,3,4,-0.0506803033799598
"ALOT","SIFY",1,7,3,5,-0.855716963310987
"ALOT","SIFY",1,7,3,6,-0.375000000000002
"ALOT","SIFY",1,7,3,7,0.714176409934398
"ALOT","SIFY",1,7,3,8,0.177850469106202
"ALOT","SIFY",1,7,3,9,-0.731773172097221
"ALOT","SIFY",1,7,3,10,-0.915688018028475
"ALOT","SIFY",1,7,3,11,-0.657915254070557
"ALOT","SIFY",1,7,3,12,-0.409901793750014
"ALOT","SIFY",1,7,3,13,0.80951480097835
"ALOT","SIFY",1,7,3,14,0.478091443733755
"ALOT","SIFY",1,7,3,15,-0.153927470180654
"ALOT","SIFY",1,7,3,16,-0.662266178532529
"ALOT","SIFY",1,7,3,17,-0.474287793730553
"ALOT","SIFY",1,7,3,18,0.0409425183871618
"ALOT","SIFY",1,7,3,19,-0.985843572886086
"ALOT","SIFY",1,7,3,20,-0.841332288864014
"ALOT","SIFY",1,7,3,21,-0.977647065474146
"ALOT","SIFY",1,7,3,22,-0.677630927178941
"ALOT","SIFY",1,7,3,23,0.753496522451029
"ALOT","SIFY",1,7,3,24,-0.559031053981703
"ALOT","SIFY",1,7,3,25,0.419516114961144
"ALOT","SIFY",1,7,3,26,-0.394780828624157
"ALOT","SIFY",1,7,3,27,-0.658709575674097
"ALOT","SIFY",1,7,3,28,0.868911615144517
"ALOT","SIFY",1,7,3,29,-0.618162036945389
"ALOT","SIFY",1,7,3,30,0.994456431956257
"ALOT","SIFY",1,7,3,31,0.319001406424889
"ALOT","SILC",1,7,3,1,-0.291062468966775
"ALOT","SILC",1,7,3,2,-0.256296227877233
"ALOT","SILC",1,7,3,3,0.217675583862435
"ALOT","SILC",1,7,3,4,0.677340228726193
"ALOT","SILC",1,7,3,5,0.733357621039716
"ALOT","SILC",1,7,3,6,0.4510254981752
"ALOT","SILC",1,7,3,7,-0.972374636634929
"ALOT","SILC",1,7,3,8,-0.48921618454994
"ALOT","SILC",1,7,3,9,-0.852385106692742
"ALOT","SILC",1,7,3,10,-0.570957307147659
"ALOT","SILC",1,7,3,11,-0.881727769182411
"ALOT","SILC",1,7,3,12,-0.899871217796126
"ALOT","SILC",1,7,3,13,0.391422302844852
"ALOT","SILC",1,7,3,14,-0.275585841823947
"ALOT","SILC",1,7,3,15,0.420504769721379
"ALOT","SILC",1,7,3,16,0.753214247277745
"ALOT","SILC",1,7,3,17,-0.595652975103064
"ALOT","SILC",1,7,3,18,0.851180896985647
"ALOT","SILC",1,7,3,19,-0.975085648074241
"ALOT","SILC",1,7,3,20,0.507857444004652
"ALOT","SILC",1,7,3,21,-0.257709351126318
"ALOT","SILC",1,7,3,22,0.340516486173582
"ALOT","SILC",1,7,3,23,-0.103420699066209
"ALOT","SILC",1,7,3,24,0.782827595709256
"ALOT","SILC",1,7,3,25,-0.754364296993169
"ALOT","SILC",1,7,3,26,-0.0283020651302171
"ALOT","SILC",1,7,3,27,0.926597591296887
"ALOT","SILC",1,7,3,28,0.907721160853596
